timestamp,sample,aclnx,aclny,aclnz,girox,giroy,giroz,magnx,magny,magnz,acelx,acely,acelz,Class
2016-05-15 15:49:20,0,4.094335990792754,0.1394935975070979,1.8584432173777128,0.1773106704150771,-0.1673888890239073,-0.4822376706598514,-4.889443516731262e-07,35.703987275017425,-18.222976346805808,4.094336068424859,0.1394936032884963,11.6650945072162,2
2016-05-15 15:49:20,1,6.3918597766763545,-0.1598740947824027,1.879910965749672,0.0669075051325609,-0.1431715684490432,-0.6398994896430237,-2.694753359775153e-07,35.91788226351313,-18.522037981543686,6.391859814674728,-0.159874104241664,11.686561345004238,2
2016-05-15 15:49:20,2,6.4213110058802565,-0.6371144722820351,1.4065970532100578,0.0793576965743498,-0.1401350470877633,-0.5076365028886303,4.130130519672314e-07,35.95318910368357,-18.503397593013368,6.421310896287236,-0.6371144318691349,11.2132486036549,2
2016-05-15 15:49:20,3,4.531213780714066,-0.7583879453660016,1.3581843321157967,0.0731190401311997,-0.1454164529136274,-0.4285059284319472,2.0679162473094722e-07,35.79041940426188,-18.168123645395543,4.531213505538857,-0.7583879125549993,11.1648342063574,2
2016-05-15 15:49:20,4,3.860276190407252,0.2319300038981104,2.7331156311147664,0.2560478745986861,-0.0813959146371725,-0.5440483080630695,1.0757726065966569e-07,35.80331406421123,-18.048916192654023,3.8602762332065055,0.2319300059120313,12.539765871882178,2
2016-05-15 15:49:20,5,5.161419035395049,-0.9763260312312568,2.861112658070425,0.1213353615650086,-0.1012959794630516,-0.6649303049902135,7.925745175809282e-08,35.86244907215884,-17.68599064274672,5.161419276503141,-0.9763260600639232,12.66776184737989,2
2016-05-15 15:49:20,6,2.2677317064294984,-1.185604714873561,0.104965031731699,-0.1650096302361653,-0.2271618944570804,-0.3573741462243456,-2.1604783072763761e-07,35.957845652841826,-17.719467795602455,2.267731820405709,-1.1856047102295917,9.911616047755068,2
2016-05-15 15:49:20,7,3.425153523950996,1.1023577666905906,-1.284422134011068,-0.0071064937269625,-0.0437347765183887,-0.8126248413356487,-1.3038516044616076e-08,36.02614771574736,-17.78888258589099,3.425153767143366,1.102357773717929,8.522229041234823,2
2016-05-15 15:49:20,8,8.894753494597033,-1.2472180291455597,-0.0298073338525448,0.5146045253424932,0.0224441053058482,-0.9753966000812904,-3.873921778737274e-07,36.07934720738202,-17.53253608731059,8.89475386004161,-1.2472180525160586,9.776842522615883,2
2016-05-15 15:49:20,9,5.795487836150911,-2.082945926725553,3.2389868409023594,0.5445594650659124,-0.0460439423050973,-0.1671058535457146,-1.2133802686418884e-07,36.28459903225303,-17.032285576002025,5.795487960048797,-2.0829459417097547,13.04563802307203,2
