timestamp,sample,aclnx,aclny,aclnz,girox,giroy,giroz,magnx,magny,magnz,acelx,acely,acelz,Class
2016-05-15 16:11:49,0,1.067527616504407,0.3947131968741705,0.3221386145116942,0.0116325429181346,0.0515409512527774,-0.0241462301700656,-2.905726432800293e-07,21.68018174171448,-8.064257979393005,1.0675276692906297,0.3947132299016764,10.128788341033038,6
2016-05-15 16:11:49,1,1.5950126030629874,0.6301743311990697,0.7180184599718111,0.0001687983217712,0.0083082297466282,-0.0129521200530489,6.03078883521411e-07,21.603002232347368,-8.193088280153127,1.5950126443243366,0.6301742108366774,10.5246676572084,6
2016-05-15 16:11:49,2,1.5682333171756973,0.6391493831114959,0.8513652805428233,0.0242895820475272,-0.024465383864262,-0.0017116741013774,-6.013682910374236e-08,21.28779855791517,-8.257892675487497,1.5682334924352153,0.6391493905677458,10.658014442416471,6
2016-05-15 16:11:49,3,0.830430970542728,0.2862213039468429,0.228652646806623,-0.0029655636907805,0.0022836357847211,-0.0019649293780859,2.8103133853601013e-07,21.27842710935036,-8.246329058989431,0.830431109275034,0.2862213688152337,10.035304359975123,6
2016-05-15 16:11:49,4,1.0332415342615944,0.233334941664025,0.1260954090193043,0.0148997338463832,0.0240605700833928,-0.0155491518929375,-1.4749108528604287e-07,21.0754518141704,-8.324774027622045,1.0332415302120277,0.2333348940239168,9.93274631105687,6
2016-05-15 16:11:49,5,1.8599686631235453,0.3937650486856764,0.4521543151012229,0.0163083579668373,0.0518906889351603,-0.02168211261766,-2.1625690314234547e-07,21.108051393105058,-8.276523714870452,1.8599687066476225,0.3937649904601319,10.258804322037602,6
2016-05-15 16:11:49,6,1.5863213331531825,0.3964229161953206,0.49650959112299,0.0272903797477957,0.0263573934073528,0.000682612979154,-4.0065877291621744e-08,21.055485829140764,-8.14603169417491,1.5863214672583064,0.3964229513321035,10.303160489104988,6
2016-05-15 16:11:49,7,-0.0070030507455751,0.1367195400241529,-0.2511450018316227,0.023802824169724,-0.0110279285310413,0.0361620430064329,6.9183962685722744e-09,21.234357788626635,-8.336217285749235,-0.0070030436908569,0.1367195285572818,9.555506373606782,6
2016-05-15 16:11:49,8,0.8730991785628102,0.7800783139890092,0.8194990727997191,0.0221329032066421,-0.020364468386747,0.0315669566552916,3.894829020208253e-07,21.24988520191032,-8.212560522503086,0.8730992818439586,0.7800782848448032,10.62615068220463,6
2016-05-15 16:11:49,9,1.1901779748781856,0.87669322598322,0.7292419045246414,0.0056288175556445,0.0378983231522219,0.0012180178317471,-2.2674853704413465e-07,21.20536476563738,-8.384112814521805,1.190177969096046,0.8766932251617008,10.53589472250574,6
