timestamp,sample,aclnx,aclny,aclnz,girox,giroy,giroz,magnx,magny,magnz,acelx,acely,acelz,Class
2016-05-15 15:50:48,0,0.5506761471386241,-1.2266322599303905,-0.4884353680679467,-0.2003755321467882,-0.0134336886513671,-0.1670957059604894,3.902241587638855e-07,40.87906632013619,-10.193621875718236,0.5506760950502128,-1.2266321417149602,9.318214647642318,0
2016-05-15 15:50:48,1,-1.6790142104849146,1.6178840767528968,-0.3864286490370014,0.0381876738858947,-0.0595293447357484,0.2590455058096158,2.900404589516776e-07,40.913405439227205,-10.37967080476561,-1.679014150810635,1.6178839232500448,9.420221645037977,0
2016-05-15 15:50:48,2,-3.970199630150301,-1.2853196233492332,0.0190162848800495,0.1996169535819605,-0.1306098510112998,0.1320506901984357,-3.286238227571761e-07,40.930533556210605,-10.589454870157857,-3.970199523356912,-1.2853195492437988,9.825665898907191,0
2016-05-15 15:50:48,3,-3.1511853045090867,-1.5653842502878677,0.846861314332909,-0.013509099124257,0.1122965648697129,-0.0973936434157298,3.972756011145457e-07,41.03093481394557,-10.706551435308494,-3.151185104414814,-1.5653842888121894,10.653511023085269,0
2016-05-15 15:50:48,4,0.2274825259563841,0.1776590059528404,-0.0163983730600281,-0.2310551628673363,0.1118709841290358,-0.2903662353546979,-1.8398372494444412e-08,40.94961174777043,-10.883176128589074,0.2274824719982626,0.1776589631773902,9.790252681912492,0
2016-05-15 15:50:48,5,-0.3405129332486555,-0.2570012375977314,-0.6064384419928563,-0.0163168722917136,-0.0077422038972756,0.1399369224645475,-3.529237393213776e-07,40.72563164124304,-10.971428369609068,-0.3405127819120012,-0.2570012666168524,9.200212820081408,0
2016-05-15 15:50:48,6,-2.9093378344472964,-0.1967200533508507,0.0780229140523243,0.092766966122858,-0.0835552802696308,0.1216214504882771,-1.003737656437625e-07,40.75297096939948,-10.684195203402515,-2.909337879838171,-0.1967199585918642,9.88467415923134,0
2016-05-15 15:50:48,7,-3.2266312408767983,-0.1993802760693259,-0.2410960445213688,-0.0914926979445491,0.0138858598424578,-0.0367971786733539,2.1021280969892294e-07,40.78082040018801,-10.988141907112938,-3.226631305677764,-0.1993802720641165,9.565555308253751,0
2016-05-15 15:50:48,8,-1.8056540059135875,-0.0824527184771493,-0.949727192741139,-0.0698181200235989,0.1142859812879133,-0.1028708976920873,-8.741127593176621e-08,40.532066430459366,-11.073847339621611,-1.8056539663202025,-0.0824527624364607,8.8569231036394,0
2016-05-15 15:50:48,9,-1.1480764592322226,-0.5260270856857071,-0.66066196354944,0.0464808190789978,0.0144493671025636,-0.0521214071303096,-2.596489324861646e-07,40.64481903533736,-11.13792219094704,-1.1480763316723746,-0.5260272115406508,9.145986874787422,0
2016-05-15 15:50:48,10,-1.492532111780975,-0.5234285150767153,-0.2364315531519033,0.0370950496501133,0.0341776791476605,-0.0044235895351891,5.437783440765062e-07,40.76238147294795,-11.051478902828327,-1.492532165498563,-0.5234284700505767,9.570219916178567,0
2016-05-15 15:50:48,11,-2.1676185572678284,-0.8750122442230511,-0.7271601487284702,-0.0822930399112646,0.0006846787252448,0.0360946086969373,-6.185027257520324e-07,40.72713110288034,-11.1353518107944,-2.1676185149158083,-0.8750122038051904,9.079490608941546,0
2016-05-15 15:50:48,12,-2.4522366471141988,-0.2837774557464977,-0.526698819606654,-0.0641005651662953,-0.0237956527811507,0.008121795190142,-4.7877582968496194e-08,40.69037199430928,-11.224257147756918,-2.452236777357971,-0.2837774377924584,9.279950358247469,0
2016-05-15 15:50:48,13,-2.92823753912661,-0.9699858161814964,-0.6340915254480871,-0.0258469564066635,-0.0910344646989149,0.0553098344056723,4.692155183578031e-07,40.62919887803419,-11.185505700696792,-2.928237668817491,-0.9699858893720954,9.1725592401534,0
2016-05-15 15:50:48,14,-2.931494853058305,-0.5043927480574126,-0.1753844058122945,0.0002907864891795,-0.0721510847324712,-0.0324503814965858,-5.003863147326851e-07,40.4820705164623,-11.331400365967838,-2.931495023302241,-0.5043927911357715,9.6312658112614,0
2016-05-15 15:50:48,15,-1.1553862257996073,-0.1892864381450095,-0.4496606599219197,-0.075624778647914,0.0205275705576407,-0.1475282034528555,2.862581489037491e-07,40.49554721360114,-11.3251364027169,-1.1553862472622805,-0.189286401914283,9.356989700029049,0
2016-05-15 15:50:48,16,1.0069243904467835,0.3283982504461732,-1.190851390486954,-0.1400711653044122,0.0369768598390205,-0.1295506174398452,-8.362896588384021e-08,40.30702933283256,-11.404630197364153,1.0069244622085396,0.3283983298331462,8.615798791042106,0
2016-05-15 15:50:48,17,0.1690787084984299,0.1205222134232329,-1.4764824893782804,-0.1093683340380744,0.0222680081408598,0.1014166252407832,2.405473164149699e-07,40.12960744799325,-11.646879525284984,0.1690787234851186,0.1205222426877093,8.330167846753685,0
2016-05-15 15:50:48,18,-2.482154167582824,-0.3960869884343161,-0.4404563027038748,0.013203409266174,-0.0263657766692474,0.1283168089955701,1.6991885340943203e-08,39.82292814988035,-11.677559305543118,-2.482154085632273,-0.3960869881642335,9.36619548065471,0
2016-05-15 15:50:48,19,-2.656547291135168,-1.2639707309776236,-0.2471717679932407,-0.0594950893203822,0.0651373912070069,-0.0538769155247633,5.293333408783883e-08,39.919802004566456,-11.806789115128316,-2.6565471289820293,-1.2639707893867709,9.559479672320265,0
2016-05-15 15:50:48,20,-0.5955247912285659,-0.4624038509754091,-0.9552454891167432,-0.1499918586178094,0.159778992361508,-0.1743949397544762,8.587554401280934e-07,40.13217097600656,-12.108817051887057,-0.595524775188639,-0.4624038722065308,8.851405361424924,0
2016-05-15 15:50:48,21,0.0115435664527083,-0.2015363548846478,-0.8527539643068013,-0.0357810965365957,0.0498944390750561,0.0039712920956653,-5.987073693956677e-08,40.19203302663352,-12.3630325352507,0.0115435203107582,-0.2015363548584162,8.953896598615191,0
2016-05-15 15:50:48,22,-2.222687680157474,-0.7380299013717224,0.1187187612295258,0.060250942020509,-0.0190242852941154,0.2021574482177496,-1.0966798480675344e-08,40.13675826924796,-12.3554167642011,-2.2226874775791274,-0.7380298656156871,9.925368144217895,0
2016-05-15 15:50:48,23,-3.0817821310831253,-1.0356021361151693,0.1364009517157476,-0.079835392575684,0.0268242104671567,0.0011265499677146,5.562656692096169e-07,40.22407739295871,-12.608888425275076,-3.081781993327156,-1.0356021169229608,9.94305180433907,0
